"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYMTN","New York Mortgage Trust, Inc.","9.75","$52.65M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymtn",
"NYMTO","New York Mortgage Trust, Inc.","9.5","$34.2M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymto",
"NYMTP","New York Mortgage Trust, Inc.","9.08","$27.24M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymtp",
"NEWA","Newater Technology, Inc.","2.35","$25.4M","2017","Basic Industries","Miscellaneous","https://old.nasdaq.com/symbol/newa",
"NBACU","Newborn Acquisition Corp.","9.7","$50.93M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nbacu",
"NWL","Newell Brands Inc.","13.1","$5.87B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/nwl",
"NWGI","Newgioco Group, Inc.","1.615","$17.32M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nwgi",
"NMRK","Newmark Group, Inc.","3.43","$617.13M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/nmrk",
"NWS","News Corporation","9","$5.29B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/nws",
"NWSA","News Corporation","8.79","$5.17B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/nwsa",
"NEWT","Newtek Business Services Corp.","12.18","$253.59M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newt",
"NEWTI","Newtek Business Services Corp.","22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newti",
"NEWTL","Newtek Business Services Corp.","21.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newtl",
"NXMD","Nexeon Medsystems, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nxmd",
"NXST","Nexstar Media Group, Inc.","59.21","$2.72B","2003","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/nxst",
"NXTC","NextCure, Inc.","33.75","$928.45M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nxtc",
"NEXT","NextDecade Corporation","1.94","$234.43M","2015","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/next",
"NXGN","NextGen Healthcare, Inc.","10.24","$672.78M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/nxgn",
"NGM","NGM Biopharmaceuticals, Inc.","14.19","$961.41M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ngm",
"NODK","NI Holdings, Inc.","11.66","$257.91M","2017","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nodk",
"EGOV","NIC Inc.","23.69","$1.61B","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","155.5","$9.66B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","5.98","$47.24M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","52.57","$550.22M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ncbs",
"NIU","Niu Technologies","6.99","$519.62M","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/niu",
"LASR","nLIGHT, Inc.","12.1","$464.19M","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/lasr",
"NMIH","NMI Holdings Inc","11.43","$787.22M","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","1.56","$66.73M","1994","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/nnbr",
"NBL","Noble Energy Inc.","6.78","$3.29B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","3.35","$302.3M","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/nblx",
"NDLS","Noodles & Company","4.12","$181.83M","2013","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","142.66","$8.25B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.81","$10.13M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/nsys",
"NBN","Northeast Bank","11.33","$102.56M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","7.02","$63.86M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","82.6","$17.29B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrs",
"NTRSO","Northern Trust Corporation","24.06","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrso",
"NFBK","Northfield Bancorp, Inc.","10.35","$509.1M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","24.73","$159.76M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","11.24","$1.2B","2009","Finance","Major Banks","https://old.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","23.8","$232.07M","1995","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/nwpx",
"NLOK","NortonLifeLock Inc.","18.94","$11.37B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nlok",
"NCLH","Norwegian Cruise Line Holdings Ltd.","11.01","$2.35B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","23.75","$150.35M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.1","$6.09M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","35.63","$999.45M","2000","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","0.3579","$24.11M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","74.71","$2.62B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","14.9","$767.78M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nvax",
"NVCR","NovoCure Limited","64.54","$6.43B","2015","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvcr",
"NVUS","Novus Therapeutics, Inc.","0.353","$5.67M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","16.59","$4.69B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","5.55","$180.26M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ncna",
"NTNX","Nutanix, Inc.","15.97","$3.11B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ntnx",
"NUVA","NuVasive, Inc.","50.51","$2.63B","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nuva",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","19.92","$786.33M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","41","$528.64M","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","54.6","$264.59M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","259.03","$158.53B","1999","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","84.28","$23.58B","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/nxpi",
"NXTD","NXT-ID Inc.","0.3275","$9.93M","n/a","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/nxtd",
"NYMX","Nymox Pharmaceutical Corporation","2.12","$150.98M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.2898","$33.92M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","15.75","$129.41M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","3.39","$477.86M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsl",
"OCSI","Oaktree Strategic Income Corporation","5.62","$165.6M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsi",
"OMP","Oasis Midstream Partners LP","4.43","$149.78M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/omp",
"OAS","Oasis Petroleum Inc.","0.306","$99.06M","2010","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/oas",
"OBLN","Obalon Therapeutics, Inc.","0.67","$5.18M","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","2.12","$94.54M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","4.5","$42.52M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","0.393","$3.64M","2007","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/optt",
"OCFC","OceanFirst Financial Corp.","14.94","$900.87M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ocfc",
"OFED","Oconee Federal Financial Corp.","17.01","$97.27M","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ofed",
"OCGN","Ocugen, Inc.","0.3153","$16.59M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ocgn",
"OCUL","Ocular Therapeutix, Inc.","5.03","$264.46M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ocul",
"ODT","Odonate Therapeutics, Inc.","26.54","$850.96M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/odt",
"OMEX","Odyssey Marine Exploration, Inc.","3.44","$32.6M","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","1.745","$923.26M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/odp",
"OPI","Office Properties Income Trust","27.13","$1.31B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","21.42","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opini",
"OFS","OFS Capital Corporation","4.06","$54.31M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofs",
"OFSSI","OFS Capital Corporation","16.29","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssi",
"OFSSL","OFS Capital Corporation","17.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","17.9981","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","7.9","$25.56M","2018","n/a","n/a","https://old.nasdaq.com/symbol/occi",
"OCCIP","OFS Credit Company, Inc.","18.33","$14.66M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/occip",
"OVBC","Ohio Valley Banc Corp.","28.3","$135.48M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovbc",
"OKTA","Okta, Inc.","125.54","$15.41B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","142.64","$17.05B","1991","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/odfl",
"ONB","Old National Bancorp","13.03","$2.2B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","14.1","$73.33M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","7.27","$218.24M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/osbc",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","51.59","$3.29B","2015","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","8.83","$97.09M","1994","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","77.1","$778.27M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","13.28","$719.84M","2009","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","67.88","$2.88B","2001","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","12.78","$5.25B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/on",
"ONCY","Oncolytics Biotech Inc.","1.42","$52.67M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncy",
"ONTX","Onconova Therapeutics, Inc.","0.2907","$48.62M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.05","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","1.49","$33.9M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncs",
"ONCT","Oncternal Therapeutics, Inc. ","2.8015","$43.11M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/onct",
"OSS","One Stop Systems, Inc.","1.27","$20.9M","2018","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/oss",
"OSPN","OneSpan Inc.","16.82","$677.36M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ospn",
"OSW","OneSpaWorld Holdings Limited","3.09","$188.86M","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/osw",
"ONEW","OneWater Marine Inc.","7.28","$105.93M","2020","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/onew",
"OPBK","OP Bancorp","6.9","$105.28M","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/opbk",
"OTEX","Open Text Corporation","35.82","$9.73B","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/otex",
"OPRA","Opera Limited","4.8","$570.78M","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/opra",
"OPES","Opes Acquisition Corp.","10.6","$83.35M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opes",
"OPESU","Opes Acquisition Corp.","10.65","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opesu",
"OPESW","Opes Acquisition Corp.","0.05","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opesw",
"OPGN","OpGen, Inc.","2.16","$30.15M","2015","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","13.67","n/a","2015","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/opgnw",
"OPNT","Opiant Pharmaceuticals, Inc.","9.22","$39.08M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/opnt",
"OPK","Opko Health, Inc.","1.27","$850.68M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/opk",
"OPRT","Oportun Financial Corporation","7.89","$213.06M","2019","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/oprt",
"OBAS","Optibase Ltd.","10.8022","$56.35M","1999","Finance","Real Estate","https://old.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.44","$18.19M","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/occ",
"OPRX","OptimizeRx Corporation","8.5","$124.4M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/oprx",
"OPHC","OptimumBank Holdings, Inc.","2.47","$7.07M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ophc",
"OPTN","OptiNose, Inc.","3.97","$182.25M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/optn",
"OPCH","Option Care Health, Inc.","8.85","$1.56B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/opch",
"OPB","Opus Bank","15.9","$578.12M","2014","n/a","n/a","https://old.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","3.09","$55.13M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","10.64","$659.71M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","2.09","$163.74M","2006","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/orbc",
"ORTX","Orchard Therapeutics plc","7.91","$767.82M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ortx",
"ORLY","O&#39;Reilly Automotive, Inc.","336.27","$24.97B","1993","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/orly",
"OGI","Organigram Holdings Inc.","1.72","$297.7M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ogi",
"ORGO","Organogenesis Holdings Inc. ","3.1","$326.61M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/orgo",
"ONVO","Organovo Holdings, Inc.","0.2899","$37.83M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/onvo",
"ORGS","Orgenesis Inc.","4.16","$76.38M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/orgs",
"SEED","Origin Agritech Limited","3.46","$16.61M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/seed",
